id,abstract,conclusion,n_conclusion_sections,total
0705.1319,0,1,1,1
0705.1323,1,0,1,1
0705.1325,0,0,0,0
0705.1331,0,0,1,0
0705.1339,0,11,2,11
0705.1353,0,2,2,2
0705.1365,0,3,2,3
0705.1373,0,10,1,10
0705.1374,0,0,1,0
0705.1376,0,0,0,0
0705.1378,2,2,1,4
0705.1387,0,3,2,3
0705.1412,0,0,2,0
0705.1417,0,2,3,2
0705.1427,0,0,2,0
0705.1431,3,3,1,6
0705.1437,0,1,1,1
0705.1439,0,3,2,3
0705.1441,0,0,1,0
0705.1444,1,35,2,36
0705.1464,0,0,1,0
0705.1471,0,3,2,3
0705.1478,0,0,0,0
0705.1494,0,32,2,32
0705.1508,0,0,1,0
0705.1513,0,0,1,0
0705.1520,0,0,1,0
0705.1526,0,0,1,0
0705.1534,0,1,1,1
0705.1538,0,0,1,0
0705.1539,0,2,1,2
0705.1544,0,0,1,0
0705.1545,0,0,0,0
0705.1546,0,0,1,0
0705.1551,0,2,2,2
0705.1554,0,0,1,0
0705.1557,0,0,1,0
0705.1558,0,1,1,1
0705.1565,0,4,1,4
0705.1577,0,0,0,0
0705.1580,0,4,2,4
0705.1589,0,0,1,0
0705.1592,6,8,1,14
0705.1599,0,0,1,0
0705.1605,0,11,2,11
0705.1615,0,0,1,0
0705.1617,0,0,0,0
0705.1622,0,0,0,0
0705.1626,0,0,1,0
0705.1628,0,0,1,0
0705.1633,0,23,1,23
0705.1634,0,0,1,0
0705.1637,0,5,2,5
0705.1648,0,0,0,0
0705.1650,0,0,1,0
0705.1659,0,0,1,0
0705.1661,0,0,1,0
0705.1677,4,0,0,4
0705.1685,0,0,0,0
0705.1700,0,0,1,0
0705.1705,0,0,1,0
0705.1718,1,0,0,1
0705.1720,2,26,2,28
0705.1721,3,26,2,29
0705.1722,0,0,1,0
0705.1723,0,0,0,0
0705.1726,0,9,2,9
0705.1730,0,0,0,0
0705.1733,0,0,0,0
0705.1742,0,0,0,0
0705.1747,2,4,2,6
0705.1749,0,1,1,1
0705.1752,2,3,2,5
0705.1754,0,0,1,0
0705.1755,0,1,2,1
0705.1756,0,0,1,0
0705.1758,1,4,1,5
0705.1771,0,0,1,0
0705.1779,0,1,1,1
0705.1780,0,0,0,0
0705.1781,1,4,2,5
0705.1795,0,0,0,0
0705.1796,0,0,2,0
0705.1800,2,5,2,7
0705.1805,0,0,1,0
0705.1810,0,0,1,0
0705.1825,0,0,0,0
0705.1826,0,0,1,0
0705.1830,0,0,0,0
0705.1836,0,0,0,0
0705.1843,0,0,1,0
0705.1846,0,5,1,5
0705.1848,0,0,0,0
0705.1856,0,0,1,0
0705.1858,0,0,1,0
0705.1859,0,0,1,0
0705.1860,0,0,1,0
0705.1861,6,4,1,10
0705.1862,0,0,1,0
0705.1866,0,0,2,0
0705.1869,0,0,1,0
0705.1873,2,1,1,3
0705.1879,0,0,1,0
0705.1891,0,0,1,0
0705.1895,0,0,1,0
0705.1897,0,0,1,0
0705.1901,0,0,1,0
0705.1906,0,0,0,0
0705.1921,0,0,2,0
0705.1929,0,0,0,0
0705.1938,0,0,0,0
0705.1955,0,0,1,0
0705.1963,0,0,2,0
0705.1968,0,0,0,0
0705.1972,0,0,1,0
0705.1973,1,3,2,4
0705.1978,1,8,1,9
0705.1989,0,0,1,0
0705.1994,0,0,1,0
0705.2004,6,2,1,8
0705.2005,0,0,1,0
0705.2012,0,4,2,4
0705.2017,0,0,1,0
0705.2018,0,0,1,0
0705.2021,0,0,1,0
0705.2029,0,0,1,0
0705.2031,0,0,3,0
0705.2036,0,8,1,8
0705.2037,0,0,1,0
0705.2039,2,6,1,8
0705.2040,0,0,2,0
0705.2041,0,7,1,7
0705.2047,0,0,1,0
0705.2048,0,0,0,0
0705.2054,2,2,1,4
0705.2060,1,7,2,8
0705.2061,0,0,1,0
0705.2066,1,0,1,1
0705.2072,0,0,1,0
0705.2073,0,0,2,0
0705.2094,0,0,1,0
0705.2100,0,0,1,0
0705.2115,0,0,1,0
0705.2117,0,0,1,0
0705.2120,0,0,0,0
0705.2122,0,0,1,0
0705.2123,0,0,3,0
0705.2129,0,0,1,0
0705.2131,0,0,1,0
0705.2133,0,0,0,0
0705.2134,0,0,1,0
0705.2136,0,0,1,0
0705.2138,0,1,2,1
0705.2151,2,0,0,2
0705.2152,0,0,1,0
0705.2164,0,0,1,0
0705.2171,0,3,1,3
0705.2176,0,0,0,0
0705.2185,0,0,1,0
0705.2192,0,0,1,0
0705.2195,0,0,1,0
0705.2196,0,4,2,4
0705.2207,0,0,0,0
0705.2213,1,1,1,2
0705.2219,4,3,1,7
0705.2223,0,0,0,0
0705.2225,0,2,1,2
0705.2226,2,4,1,6
0705.2231,0,0,0,0
0705.2232,0,0,2,0
0705.2233,0,0,0,0
0705.2238,0,0,1,0
0705.2240,0,0,1,0
0705.2242,1,13,1,14
0705.2244,0,0,1,0
0705.2246,0,2,1,2
0705.2251,0,0,0,0
0705.2258,0,0,1,0
0705.2266,1,3,2,4
0705.2269,0,1,2,1
0705.2283,0,0,1,0
0705.2300,3,3,1,6
0705.2304,0,0,2,0
0705.2306,0,0,0,0
0705.2308,0,0,0,0
0705.2315,0,0,0,0
0705.2316,1,0,1,1
0705.2320,0,0,0,0
0705.2330,0,2,2,2
0705.2333,0,1,2,1
0705.2359,0,0,3,0
0705.2378,5,0,1,5
0705.2380,0,0,0,0
0705.2381,6,1,1,7
0705.2383,0,4,2,4
0705.2389,0,9,2,9
0705.2400,0,0,1,0
0705.2403,0,0,0,0
0705.2406,0,0,0,0
0705.2411,0,0,2,0
0705.2414,1,0,0,1
0705.2415,0,0,0,0
0705.2417,0,0,0,0
0705.2423,0,0,0,0
0705.2438,0,0,1,0
0705.2442,0,23,1,23
0705.2444,0,0,1,0
0705.2448,0,3,1,3
0705.2453,0,0,1,0
0705.2456,0,0,1,0
0705.2457,0,0,1,0
0705.2462,0,0,0,0
0705.2464,0,2,2,2
0705.2465,0,0,1,0
0705.2490,0,0,0,0
0705.2496,0,0,0,0
0705.2501,0,0,1,0
0705.2502,0,0,0,0
0705.2505,0,0,1,0
0705.2507,1,0,1,1
0705.2514,0,5,2,5
0705.2528,1,6,2,7
0705.2530,0,0,0,0
0705.2533,0,0,1,0
0705.2536,0,0,1,0
0705.2542,0,0,0,0
0705.2543,0,0,1,0
0705.2548,0,0,1,0
0705.2552,0,0,1,0
0705.2556,0,0,1,0
0705.2570,0,13,2,13
0705.2574,0,1,2,1
0705.2582,0,0,2,0
0705.2588,0,0,1,0
0705.2589,0,0,0,0
0705.2590,0,0,1,0
0705.2598,0,0,1,0
0705.2602,0,0,1,0
0705.2603,0,0,2,0
0705.2619,0,0,1,0
0705.2642,1,1,1,2
0705.2651,0,0,0,0
0705.2653,0,0,1,0
0705.2654,0,0,1,0
0705.2656,0,0,1,0
0705.2663,0,0,1,0
0705.2667,0,0,1,0
0705.2672,0,0,2,0
0705.2674,0,0,1,0
0705.2678,0,0,2,0
0705.2679,0,0,1,0
0705.2683,0,0,2,0
0705.2692,0,0,0,0
0705.2693,0,9,1,9
0705.2695,0,0,1,0
0705.2708,0,4,1,4
0705.2712,1,0,0,1
0705.2713,0,0,1,0
0705.2717,0,0,0,0
0705.2719,0,0,0,0
0705.2722,3,0,0,3
0705.2726,0,2,2,2
0705.2730,0,0,0,0
0705.2736,1,2,1,3
0705.2741,0,0,1,0
0705.2745,0,0,2,0
0705.2756,0,0,2,0
0705.2760,0,0,2,0
0705.2772,0,0,1,0
0705.2773,0,0,1,0
0705.2774,0,0,1,0
0705.2779,0,0,1,0
0705.2780,0,2,1,2
0705.2792,0,0,1,0
0705.2804,0,0,0,0
0705.2808,2,0,0,2
0705.2809,0,0,1,0
0705.2814,0,0,0,0
0705.2831,0,0,1,0
0705.2832,0,3,1,3
0705.2836,0,0,0,0
0705.2851,0,0,1,0
0705.2853,0,0,1,0
0705.2860,0,3,1,3
0705.2861,0,0,2,0
0705.2864,3,17,1,20
0705.2893,0,0,1,0
0705.2901,0,0,1,0
0705.2906,0,0,1,0
0705.2910,0,0,1,0
0705.2923,0,0,0,0
0705.2936,2,0,1,2
0705.2941,0,2,1,2
0705.2943,1,0,1,1
0705.2946,1,1,1,2
0705.2947,1,0,2,1
0705.2958,0,0,2,0
0705.2962,0,0,1,0
0705.2969,2,2,1,4
0705.2970,0,0,1,0
0705.2971,0,0,1,0
0705.2982,0,0,1,0
0705.2985,0,0,1,0
0705.2992,0,0,0,0
0705.2999,0,0,1,0
0705.3001,0,0,0,0
0705.3009,0,0,0,0
0705.3011,0,0,2,0
0705.3016,0,0,0,0
0705.3017,0,0,0,0
0705.3018,0,9,2,9
0705.3023,0,0,1,0
0705.3032,0,0,0,0
0705.3033,0,0,1,0
0705.3037,0,0,0,0
0705.3039,0,0,1,0
0705.3042,0,15,2,15
0705.3043,0,0,0,0
0705.3046,0,0,1,0
0705.3048,0,0,1,0
0705.3052,0,0,0,0
0705.3053,2,2,1,4
0705.3054,0,5,2,5
0705.3057,1,0,0,1
0705.3059,2,38,2,40
0705.3063,1,2,1,3
0705.3066,0,0,0,0
0705.3067,0,0,0,0
0705.3100,0,0,1,0
0705.3105,0,2,1,2
0705.3113,0,0,1,0
0705.3116,1,3,1,4
0705.3118,0,0,1,0
0705.3119,1,0,0,1
0705.3120,0,0,1,0
0705.3124,0,0,2,0
0705.3154,0,1,1,1
0705.3158,1,5,2,6
0705.3163,0,0,1,0
0705.3165,0,2,2,2
0705.3169,0,1,2,1
0705.3172,0,0,1,0
0705.3177,0,0,0,0
0705.3178,0,0,1,0
0705.3181,0,0,1,0
0705.3182,0,0,1,0
0705.3184,0,0,0,0
0705.3186,0,0,1,0
0705.3199,0,0,1,0
0705.3208,0,0,1,0
0705.3209,0,0,2,0
0705.3219,0,0,0,0
0705.3228,0,0,0,0
0705.3235,0,0,1,0
0705.3240,0,0,2,0
0705.3242,0,12,2,12
0705.3244,4,8,1,12
0705.3245,0,0,1,0
0705.3246,0,0,2,0
0705.3254,0,0,1,0
0705.3259,0,0,1,0
0705.3262,0,0,2,0
0705.3265,0,0,1,0
0705.3267,5,2,1,7
0705.3269,0,0,0,0
0705.3272,0,0,2,0
0705.3274,0,0,1,0
0705.3288,0,0,1,0
0705.3289,1,1,1,2
0705.3293,1,0,2,1
0705.3300,0,1,2,1
0705.3313,0,4,2,4
0705.3323,5,0,0,5
0705.3325,2,3,1,5
0705.3328,0,0,0,0
0705.3334,0,0,1,0
0705.3335,0,1,1,1
0705.3336,0,2,1,2
0705.3338,3,5,1,8
0705.3350,3,0,0,3
0705.3359,0,0,1,0
0705.3375,0,0,1,0
0705.3377,0,9,2,9
0705.3381,0,0,1,0
0705.3394,4,4,1,8
0705.3395,0,0,1,0
0705.3396,0,1,1,1
0705.3401,0,0,1,0
0705.3403,0,0,2,0
0705.3406,0,0,0,0
0705.3408,0,3,2,3
0705.3414,3,5,1,8
0705.3421,0,0,1,0
0705.3431,0,0,1,0
0705.3436,0,0,2,0
0705.3438,0,0,0,0
0705.3441,0,0,1,0
0705.3455,0,2,1,2
0705.3459,0,0,0,0
0705.3460,0,0,1,0
0705.3462,0,0,1,0
0705.3464,0,0,2,0
0705.3465,0,0,1,0
0705.3469,0,1,1,1
0705.3478,1,5,1,6
0705.3490,0,0,0,0
0705.3500,0,0,1,0
0705.3507,0,0,1,0
0705.3508,0,0,2,0
0705.3509,0,0,0,0
0705.3514,0,3,1,3
0705.3519,0,3,2,3
0705.3545,0,0,1,0
0705.3558,0,0,2,0
0705.3562,0,2,1,2
0705.3563,0,0,1,0
0705.3579,0,0,1,0
0705.3586,0,0,1,0
0705.3594,0,1,2,1
0705.3596,0,1,1,1
0705.3611,0,3,2,3
0705.3621,0,0,1,0
0705.3622,0,0,1,0
0705.3626,1,0,1,1
0705.3634,0,0,1,0
0705.3636,0,0,0,0
0705.3638,0,0,0,0
0705.3642,0,0,3,0
0705.3643,0,4,2,4
0705.3647,3,8,1,11
0705.3649,1,0,1,1
0705.3655,0,0,0,0
0705.3662,1,1,1,2
0705.3678,0,0,1,0
0705.3681,1,4,1,5
0705.3684,0,0,2,0
0705.3687,0,1,1,1
0705.3701,0,0,1,0
0705.3704,4,0,0,4
0705.3710,0,0,0,0
0705.3713,1,2,1,3
0705.3717,0,0,2,0
0705.3723,0,0,1,0
0705.3725,0,0,1,0
0705.3727,0,0,1,0
0705.3747,0,0,1,0
0705.3758,0,0,1,0
0705.3765,0,1,1,1
0705.3776,0,0,2,0
0705.3778,0,0,1,0
0705.3782,0,0,1,0
0705.3786,0,0,1,0
0705.3792,3,7,1,10
0705.3795,0,0,1,0
0705.3796,0,0,1,0
0705.3797,0,0,1,0
0705.3799,0,0,2,0
0705.3800,0,0,1,0
0705.3801,0,0,4,0
0705.3829,0,1,2,1
0705.3835,0,0,1,0
0705.3837,0,0,0,0
0705.3843,0,0,1,0
0705.3846,0,0,0,0
0705.3853,4,3,1,7
0705.3854,0,0,0,0
0705.3855,5,0,1,5
0705.3856,0,0,1,0
0705.3865,0,5,1,5
0705.3885,0,0,2,0
0705.3886,0,0,0,0
0705.3889,0,0,1,0
0705.3894,8,11,1,19
0705.3901,0,0,2,0
0705.3908,0,0,0,0
0705.3917,4,0,0,4
0705.3922,0,1,2,1
0705.3940,3,10,2,13
0705.3943,0,0,1,0
0705.3945,0,0,1,0
0705.3958,0,0,1,0
0705.3966,2,5,2,7
0705.3970,0,3,2,3
0705.3975,0,0,0,0
0705.3977,0,5,3,5
0705.3980,0,1,1,1
0705.3982,2,0,0,2
0705.3984,3,2,3,5
0705.4002,0,0,1,0
0705.4010,1,15,2,16
0705.4012,0,0,1,0
0705.4020,0,0,1,0
0705.4027,0,0,0,0
0705.4030,1,1,1,2
0705.4032,0,9,1,9
0705.4034,0,0,1,0
0705.4035,0,0,1,0
0705.4037,0,0,0,0
0705.4053,1,5,1,6
0705.4061,0,1,1,1
0705.4086,0,0,0,0
0705.4090,2,3,1,5
0705.4092,0,0,1,0
0705.4093,0,0,0,0
0705.4095,1,6,1,7
0705.4096,0,0,1,0
0705.4097,0,0,0,0
0705.4100,0,16,2,16
0705.4101,0,0,0,0
0705.4102,0,0,0,0
0705.4103,0,0,0,0
0705.4108,0,0,1,0
0705.4109,0,0,1,0
0705.4113,0,1,1,1
0705.4121,0,0,0,0
0705.4139,0,1,1,1
0705.4144,0,0,1,0
0705.4145,0,0,0,0
0705.4158,0,0,0,0
0705.4162,0,4,2,4
0705.4163,0,8,2,8
0705.4169,0,0,1,0
0705.4172,0,1,2,1
0705.4175,0,0,0,0
0705.4192,0,0,0,0
0705.4195,0,6,1,6
0705.4196,0,7,2,7
0705.4199,0,0,1,0
0705.4223,0,0,0,0
0705.4227,0,0,1,0
0705.4234,0,0,1,0
0705.4240,0,0,0,0
0705.4247,0,0,0,0
0705.4252,0,0,2,0
0705.4263,0,0,0,0
0705.4273,0,0,1,0
0705.4275,0,0,1,0
0705.4283,0,0,1,0
0705.4284,0,0,1,0
0705.4285,0,0,1,0
0705.4287,0,0,0,0
0705.4288,0,1,1,1
0705.4290,0,5,2,5
0705.4298,0,0,1,0
0705.4311,0,0,1,0
0705.4319,0,0,0,0
0705.4343,0,0,1,0
0705.4347,0,0,1,0
0705.4349,0,0,2,0
0705.4350,0,1,2,1
0705.4365,0,0,2,0
0705.4380,0,2,1,2
0705.4397,0,0,1,0
0705.4398,0,0,1,0
0705.4399,0,2,1,2
0705.4401,0,0,0,0
0705.4403,4,0,0,4
0705.4404,1,1,1,2
0705.4409,0,0,0,0
0705.4410,0,0,1,0
0705.4418,0,0,1,0
0705.4422,0,0,1,0
0705.4426,0,0,1,0
0705.4430,0,0,0,0
0705.4434,0,0,1,0
0705.4453,0,0,0,0
0705.4456,0,0,1,0
0705.4457,0,0,1,0
0705.4459,0,1,2,1
0705.4467,0,3,1,3
0705.4472,0,0,2,0
0705.4477,0,0,0,0
0705.4480,0,0,2,0
0705.4491,2,0,0,2
0705.4494,0,0,2,0
0705.4505,0,4,1,4
0705.4507,0,0,1,0
0705.4511,0,2,1,2
0705.4512,0,0,1,0
0705.4541,0,0,2,0
0705.4543,0,0,1,0
0705.4549,0,0,0,0
0705.4557,0,4,2,4
0705.4568,1,2,1,3
0705.4574,0,0,1,0
0705.4586,0,1,2,1
0705.4587,0,2,2,2
0705.4594,0,0,1,0
0705.4597,0,0,2,0
0705.4601,0,24,2,24
0705.4603,0,0,0,0
0705.4614,4,15,2,19
0705.4621,0,1,1,1
0705.4622,3,0,1,3
0705.4623,0,0,1,0
0705.4632,0,0,0,0
0705.4633,0,0,2,0
0705.4641,0,0,0,0
0705.4643,0,0,1,0
0705.4644,0,0,1,0
0705.4645,0,0,1,0
0705.4651,1,7,1,8
0705.4664,0,8,2,8
0705.4665,0,0,1,0
0705.4667,0,0,1,0
0705.4669,0,0,0,0
0705.4672,0,0,1,0
0706.0003,0,4,2,4
0706.0005,0,0,2,0
0706.0006,0,0,1,0
0706.0010,0,0,1,0
0706.0012,0,0,1,0
0706.0019,0,0,0,0
0706.0021,0,0,1,0
0706.0023,0,0,1,0
0706.0025,0,0,2,0
0706.0033,8,0,0,8
0706.0039,0,0,0,0
0706.0045,0,0,2,0
0706.0048,0,0,1,0
0706.0054,3,22,2,25
0706.0055,0,0,0,0
0706.0068,0,0,2,0
0706.0070,0,0,1,0
0706.0080,0,0,0,0
0706.0081,0,0,0,0
0706.0090,1,3,1,4
0706.0092,1,79,1,80
0706.0093,0,0,2,0
0706.0095,0,5,2,5
0706.0124,0,0,2,0
0706.0132,0,0,1,0
0706.0134,3,10,2,13
0706.0143,1,0,1,1
0706.0148,0,0,1,0
0706.0149,0,0,1,0
0706.0165,0,0,2,0
0706.0174,0,0,1,0
0706.0179,0,0,1,0
0706.0191,0,0,2,0
0706.0193,0,0,1,0
0706.0208,0,0,1,0
0706.0209,3,12,2,15
0706.0210,0,0,1,0
0706.0211,0,2,2,2
0706.0215,0,0,0,0
0706.0220,0,0,0,0
0706.0221,0,0,1,0
0706.0224,0,1,1,1
0706.0233,0,34,2,34
0706.0238,0,0,1,0
0706.0242,0,0,1,0
0706.0253,0,11,2,11
0706.0261,0,12,2,12
0706.0262,0,0,1,0
0706.0270,0,0,1,0
0706.0274,0,0,2,0
0706.0278,0,0,1,0
0706.0279,3,4,1,7
0706.0288,0,1,1,1
0706.0302,0,0,1,0
0706.0305,0,0,1,0
0706.0326,0,0,1,0
0706.0330,0,0,1,0
0706.0336,0,0,0,0
0706.0344,0,0,2,0
0706.0347,0,0,1,0
0706.0361,0,0,0,0
0706.0367,0,0,2,0
0706.0369,0,0,2,0
0706.0378,0,0,0,0
0706.0383,0,0,2,0
0706.0385,0,3,3,3
0706.0391,0,0,1,0
0706.0392,0,0,1,0
0706.0407,0,0,0,0
0706.0412,0,0,1,0
0706.0434,0,0,2,0
0706.0452,0,0,1,0
0706.0461,0,0,1,0
0706.0485,0,0,0,0
0706.0495,0,3,2,3
0706.0500,5,5,1,10
0706.0503,0,0,2,0
0706.0504,0,0,0,0
0706.0506,2,0,0,2
0706.0509,2,0,0,2
0706.0513,0,0,2,0
0706.0515,0,2,1,2
0706.0516,0,29,2,29
0706.0517,0,0,0,0
0706.0518,0,0,1,0
0706.0519,3,14,3,17
0706.0520,0,0,0,0
0706.0521,0,0,1,0
0706.0524,0,0,1,0
0706.0526,0,0,1,0
0706.0527,0,0,1,0
0706.0530,0,0,1,0
0706.0535,2,0,0,2
0706.0538,0,0,0,0
0706.0542,0,0,0,0
0706.0543,1,4,3,5
0706.0547,0,0,1,0
0706.0558,0,0,1,0
0706.0561,1,12,2,13
0706.0563,2,9,2,11
0706.0568,0,0,0,0
0706.0569,0,0,1,0
0706.0572,0,0,1,0
0706.0575,0,0,1,0
0706.0576,0,0,2,0
0706.0587,0,0,2,0
0706.0603,0,0,0,0
0706.0613,0,0,2,0
0706.0619,0,0,2,0
0706.0620,0,0,0,0
0706.0622,0,0,0,0
0706.0657,0,0,1,0
0706.0661,0,1,2,1
0706.0669,3,25,2,28
0706.0672,0,0,1,0
0706.0674,0,0,1,0
0706.0678,0,0,1,0
0706.0696,0,0,1,0
0706.0713,0,0,0,0
0706.0714,0,0,0,0
0706.0727,5,2,1,7
0706.0732,0,0,0,0
0706.0734,0,1,2,1
0706.0739,0,0,1,0
0706.0752,0,0,2,0
0706.0754,0,0,0,0
0706.0755,0,0,1,0
0706.0770,4,14,2,18
0706.0783,0,0,1,0
0706.0784,0,0,1,0
0706.0795,2,2,1,4
0706.0797,1,11,1,12
0706.0802,0,11,2,11
0706.0803,0,0,1,0
0706.0808,0,0,2,0
0706.0810,0,0,1,0
0706.0811,0,8,2,8
0706.0818,0,0,1,0
0706.0828,0,0,0,0
0706.0830,0,0,1,0
0706.0831,0,6,1,6
0706.0832,0,29,2,29
0706.0836,0,0,1,0
0706.0847,0,2,1,2
0706.0849,0,0,2,0
0706.0856,0,7,2,7
0706.0857,0,0,0,0
0706.0864,0,0,1,0
0706.0875,0,0,0,0
0706.0877,4,12,1,16
0706.0880,0,0,1,0
0706.0887,1,0,0,1
0706.0893,3,6,1,9
0706.0895,0,0,1,0
0706.0896,0,2,2,2
0706.0898,0,31,2,31
0706.0899,1,7,1,8
0706.0900,0,0,2,0
0706.0901,1,2,2,3
0706.0912,0,1,2,1
0706.0914,1,3,1,4
0706.0927,0,0,1,0
0706.0928,0,0,1,0
0706.0936,0,0,1,0
0706.0938,2,6,1,8
0706.0945,0,0,2,0
0706.0950,0,0,1,0
0706.0965,0,0,2,0
0706.0974,0,0,1,0
0706.0986,0,0,1,0
0706.0987,5,0,0,5
0706.0989,0,0,1,0
0706.0991,0,1,2,1
0706.1026,0,0,0,0
0706.1029,0,0,1,0
0706.1040,0,0,2,0
0706.1049,0,1,1,1
0706.1050,0,6,1,6
0706.1054,1,0,0,1
0706.1057,0,0,1,0
0706.1067,0,0,2,0
0706.1070,0,0,1,0
0706.1071,0,0,0,0
0706.1074,1,1,1,2
0706.1076,1,0,0,1
0706.1079,0,0,1,0
0706.1083,0,0,1,0
0706.1086,0,0,1,0
0706.1094,0,0,1,0
0706.1104,0,0,1,0
0706.1105,0,0,0,0
0706.1106,0,0,0,0
0706.1111,0,0,0,0
0706.1121,0,0,1,0
0706.1122,0,0,1,0
0706.1126,0,0,1,0
0706.1128,0,0,2,0
0706.1129,0,0,2,0
0706.1132,0,0,0,0
0706.1140,0,19,1,19
0706.1145,0,0,2,0
0706.1146,0,0,1,0
0706.1149,0,0,1,0
0706.1155,0,1,1,1
0706.1165,0,0,1,0
0706.1168,0,0,1,0
0706.1182,0,0,1,0
0706.1185,0,0,0,0
0706.1188,0,13,2,13
0706.1191,0,0,1,0
0706.1197,0,0,1,0
0706.1202,2,0,1,2
0706.1203,0,0,0,0
0706.1212,0,0,1,0
0706.1213,1,0,2,1
0706.1214,2,2,1,4
0706.1216,0,0,1,0
0706.1221,0,0,0,0
0706.1223,0,0,1,0
0706.1225,0,0,1,0
0706.1229,0,0,0,0
0706.1235,0,0,1,0
0706.1239,0,0,0,0
0706.1240,0,0,2,0
0706.1241,0,0,0,0
0706.1243,0,0,0,0
0706.1246,0,0,0,0
0706.1256,0,0,1,0
0706.1257,1,3,1,4
0706.1264,0,0,1,0
0706.1265,0,0,1,0
0706.1270,0,11,2,11
0706.1272,0,0,2,0
0706.1273,0,0,0,0
0706.1274,0,0,1,0
0706.1275,0,0,1,0
0706.1279,0,1,1,1
0706.1283,0,0,1,0
0706.1285,2,0,0,2
0706.1292,0,0,1,0
0706.1299,0,0,0,0
0706.1302,3,2,1,5
0706.1314,7,0,2,7
0706.1320,0,0,1,0
0706.1321,1,8,2,9
0706.1323,1,0,1,1
0706.1324,1,0,1,1
0706.1332,0,1,1,1
0706.1334,0,0,1,0
0706.1340,1,0,1,1
0706.1345,1,0,1,1
0706.1346,1,22,2,23
0706.1350,0,5,3,5
0706.1353,0,0,1,0
0706.1357,0,0,2,0
0706.1360,0,0,0,0
0706.1372,0,0,0,0
0706.1375,0,0,1,0
0706.1378,0,0,0,0
0706.1412,0,9,2,9
0706.1421,0,0,1,0
0706.1430,0,0,1,0
0706.1432,0,0,0,0
0706.1433,1,0,1,1
0706.1436,0,0,2,0
0706.1441,0,0,0,0
0706.1447,0,0,0,0
0706.1462,0,0,1,0
0706.1464,1,3,2,4
0706.1491,0,0,2,0
0706.1495,0,0,1,0
0706.1501,0,0,0,0
0706.1505,1,1,1,2
0706.1510,2,0,1,2
0706.1511,0,1,1,1
0706.1513,0,0,2,0
0706.1518,0,1,1,1
0706.1535,0,12,2,12
0706.1537,0,0,2,0
0706.1538,0,0,1,0
0706.1542,0,0,1,0
0706.1544,0,0,1,0
0706.1548,0,0,1,0
0706.1550,0,0,1,0
0706.1551,0,12,2,12
0706.1552,1,0,0,1
0706.1553,0,0,0,0
0706.1557,0,0,1,0
0706.1564,0,1,2,1
0706.1565,0,0,0,0
0706.1569,0,0,0,0
0706.1577,0,7,2,7
0706.1578,0,4,2,4
0706.1580,0,0,1,0
0706.1583,2,2,1,4
0706.1586,2,0,1,2
0706.1593,0,0,1,0
0706.1595,0,0,1,0
0706.1596,1,5,2,6
0706.1601,0,0,1,0
0706.1604,0,0,1,0
0706.1623,0,0,1,0
0706.1626,0,0,2,0
0706.1636,0,3,1,3
0706.1639,0,3,2,3
0706.1643,0,0,1,0
0706.1646,0,0,1,0
0706.1654,0,0,1,0
0706.1656,0,0,1,0
0706.1658,0,0,1,0
0706.1663,0,0,1,0
0706.1664,0,0,2,0
0706.1676,0,0,0,0
0706.1682,2,0,1,2
0706.1684,0,1,1,1
0706.1687,0,0,0,0
0706.1691,0,0,1,0
0706.1703,0,3,2,3
0706.1710,0,2,1,2
0706.1713,0,0,0,0
0706.1714,0,0,2,0
0706.1715,0,0,1,0
0706.1718,0,1,1,1
0706.1719,0,0,0,0
0706.1722,0,0,1,0
0706.1724,0,0,1,0
0706.1731,0,0,1,0
0706.1739,0,0,1,0
0706.1749,0,0,1,0
0706.1767,0,0,0,0
0706.1772,0,0,0,0
0706.1775,0,0,2,0
0706.1777,0,0,1,0
0706.1779,1,0,0,1
0706.1782,1,1,1,2
0706.1787,3,0,0,3
0706.1791,3,8,2,11
0706.1801,0,0,1,0
0706.1804,0,0,0,0
0706.1809,0,1,2,1
0706.1811,2,3,1,5
0706.1819,0,2,2,2
0706.1824,0,0,0,0
0706.1828,1,7,1,8
0706.1834,0,9,2,9
0706.1846,0,0,1,0
0706.1851,0,0,0,0
0706.1854,0,0,0,0
0706.1856,0,0,1,0
0706.1857,0,0,1,0
0706.1865,0,0,0,0
0706.1869,1,1,1,2
0706.1873,1,7,1,8
0706.1885,0,0,1,0
0706.1889,0,0,1,0
0706.1891,0,0,2,0
0706.1900,0,0,1,0
0706.1909,0,4,2,4
0706.1912,2,1,1,3
0706.1913,0,2,2,2
0706.1921,0,0,0,0
0706.1930,0,0,1,0
0706.1931,0,0,2,0
0706.1939,0,0,1,0
0706.1944,0,0,1,0
0706.1945,1,1,2,2
0706.1959,2,2,2,4
0706.1962,0,11,2,11
0706.1963,0,2,1,2
0706.1965,0,0,0,0
0706.1967,0,0,1,0
0706.1975,1,16,2,17
0706.1976,0,3,2,3
0706.1980,0,0,0,0
0706.1982,0,0,1,0
0706.1987,0,0,2,0
0706.1988,0,0,0,0
0706.1990,0,0,1,0
0706.1995,0,0,1,0
0706.1997,0,0,1,0
0706.1999,0,0,0,0
0706.2003,0,0,0,0
0706.2006,0,0,0,0
0706.2008,1,1,2,2
0706.2009,0,5,2,5
0706.2014,0,0,2,0
0706.2016,0,0,1,0
0706.2022,4,0,1,4
0706.2029,0,0,0,0
0706.2039,0,0,2,0
0706.2041,0,0,1,0
